date,subject,frval,runnum,trial,trial2,frpointer,frpointerB,borpointer,borpointer2,bolpointer,time,fr_irt,prp,fr_prp,uo_prp,event
12/27/17,BA1657,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,300
12/27/17,BA1657,25,1,0,1,0,0,0,0,1,1.58,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,1,1,0,0,0,4.33,2.75,0,0,0,120
12/27/17,BA1657,25,1,1,1,0,1,1,1,0,14.33,0.0,0,0,0,400
12/27/17,BA1657,25,1,1,1,0,1,0,0,2,20.79,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,3,21.93,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,4,22.32,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,5,22.7,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,6,23.64,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,7,23.9,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,8,24.49,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,9,25.11,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,10,25.44,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,11,26.58,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,12,27.48,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,13,28.33,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,14,30.59,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,15,30.95,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,16,31.17,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,17,32.59,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,18,32.65,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,19,32.69,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,20,32.87,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,21,33.06,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,22,33.36,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,23,34.98,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,24,35.57,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,1,0,0,25,36.16,0.0,0,0,0,100
12/27/17,BA1657,0,1,0,0,-1,-1,0,0,0,36.16,0.0,0,0,0,200
12/27/17,BA1657,25,1,0,1,0,0,0,0,26,61.19,25.03,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,27,62.63,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,28,69.63,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,29,70.09,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,30,70.43,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,31,70.71,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,32,71.11,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,33,71.76,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,34,72.5,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,35,73.22,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,36,74.07,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,37,74.93,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,38,76.13,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,39,76.34,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,40,76.5,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,41,77.23,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,42,77.66,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,43,78.05,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,44,78.65,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,45,79.9,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,46,80.03,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,47,80.66,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,48,81.08,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,49,81.27,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,50,81.39,0.0,0,0,0,100
12/27/17,BA1657,0,1,0,0,-1,-1,0,0,0,81.39,0.0,0,0,0,200
12/27/17,BA1657,25,1,0,1,0,0,0,0,51,84.3,2.91,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,52,84.6,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,53,84.94,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,54,86.53,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,55,87.21,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,56,94.52,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,57,95.56,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,58,96.16,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,59,97.23,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,60,101.18,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,61,102.03,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,62,102.32,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,63,102.73,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,64,103.11,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,65,103.62,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,66,104.6,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,67,106.27,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,68,106.82,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,69,107.57,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,70,107.73,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,71,108.0,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,72,108.15,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,73,109.28,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,74,110.43,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,75,110.78,0.0,0,0,0,100
12/27/17,BA1657,0,1,0,0,-1,-1,0,0,0,110.78,0.0,0,0,0,200
12/27/17,BA1657,25,1,0,1,0,0,0,0,76,116.57,5.79,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,77,117.05,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,78,117.43,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,79,120.06,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,80,120.32,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,81,120.65,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,82,121.32,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,83,121.97,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,84,122.49,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,85,122.61,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,86,122.68,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,87,123.45,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,88,123.85,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,89,124.37,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,90,127.54,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,91,127.76,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,92,127.9,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,93,128.37,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,94,128.55,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,95,128.87,0.0,0,0,0,100
12/27/17,BA1657,25,1,1,1,0,0,0,0,96,129.26,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,1,1,0,0,0,131.37,2.11,0,0,0,120
12/27/17,BA1657,25,1,2,1,0,0,0,0,0,134.02,0.0,0,0,0,140
12/27/17,BA1657,25,1,2,1,0,0,0,0,0,136.75,0.0,0,0,0,140
12/27/17,BA1657,25,1,2,1,0,0,0,0,0,137.19,0.0,0,0,0,140
12/27/17,BA1657,25,1,2,1,0,0,0,0,0,139.11,0.0,0,0,0,140
12/27/17,BA1657,25,1,2,1,0,1,2,2,0,141.37,0.0,0,0,0,400
12/27/17,BA1657,25,1,2,1,2,2,0,0,0,148.76,7.39,0,0,0,120
12/27/17,BA1657,25,1,2,1,0,0,0,0,0,150.58,0.0,0,0,0,160
12/27/17,BA1657,25,1,2,1,0,2,3,3,0,158.76,0.0,0,0,0,400
12/27/17,BA1657,25,1,2,1,0,2,0,0,97,163.16,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,2,0,0,98,164.67,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,3,3,0,0,0,167.47,2.8,0,0,0,120
12/27/17,BA1657,25,1,2,1,0,3,4,4,0,177.47,0.0,0,0,0,400
12/27/17,BA1657,25,1,2,1,0,3,0,0,99,188.38,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,3,0,0,100,188.57,0.0,0,0,0,100
12/27/17,BA1657,0,1,0,0,-1,-1,0,0,0,188.57,0.0,0,0,0,200
12/27/17,BA1657,25,1,0,1,0,0,0,0,101,205.74,17.17,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,102,219.26,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,103,219.46,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,104,220.25,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,105,220.66,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,106,220.89,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,107,221.14,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,108,221.48,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,109,221.72,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,110,223.04,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,111,223.45,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,112,225.1,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,113,225.7,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,114,226.0,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,115,226.48,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,116,226.97,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,117,227.31,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,118,227.67,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,119,227.99,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,120,229.86,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,121,230.14,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,122,231.43,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,123,232.33,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,124,232.66,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,125,233.53,0.0,0,0,0,100
12/27/17,BA1657,0,1,0,0,-1,-1,0,0,0,233.53,0.0,0,0,0,200
12/27/17,BA1657,25,1,0,1,0,0,0,0,126,250.47,16.94,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,127,288.97,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,128,289.43,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,129,290.87,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,130,291.31,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,131,291.52,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,132,291.83,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,133,292.09,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,134,292.47,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,135,292.72,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,136,292.75,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,137,293.05,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,138,293.79,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,139,293.83,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,140,293.97,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,141,294.14,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,142,295.64,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,143,296.05,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,144,296.27,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,145,296.72,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,146,297.14,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,147,297.42,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,148,297.62,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,149,299.24,0.0,0,0,0,100
12/27/17,BA1657,25,1,2,1,0,0,0,0,150,299.34,0.0,0,0,0,100
12/27/17,BA1657,0,1,0,0,-1,-1,0,0,0,299.34,0.0,0,0,0,200
12/27/17,BA1657,25,1,0,1,0,0,0,0,0,300.09,0.75,0,0,0,310
12/27/17,BA1657,25,1,2,1,0,0,5,0,0,327.54,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,6,0,0,328.8,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,7,0,0,329.12,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,8,0,0,329.85,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,9,0,0,330.16,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,10,0,0,330.41,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,11,0,0,330.55,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,12,0,0,330.63,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,13,0,0,330.95,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,14,0,0,331.24,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,15,0,0,331.65,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,16,0,0,331.88,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,17,0,0,332.33,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,18,0,0,332.54,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,19,0,0,332.71,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,20,0,0,332.84,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,21,0,0,333.03,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,22,0,0,334.54,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,23,0,0,334.63,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,24,0,0,334.73,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,25,0,0,335.1,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,26,0,0,335.36,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,27,0,0,335.47,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,28,0,0,335.61,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,29,0,0,335.73,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,30,0,0,335.85,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,31,0,0,336.14,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,32,0,0,337.45,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,33,0,0,337.9,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,34,0,0,338.09,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,35,0,0,338.29,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,36,0,0,338.35,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,37,0,0,338.43,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,38,0,0,338.49,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,39,0,0,338.59,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,40,0,0,338.86,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,41,0,0,339.14,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,42,0,0,339.7,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,43,0,0,341.04,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,44,0,0,341.19,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,45,0,0,341.26,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,46,0,0,341.34,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,47,0,0,341.48,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,48,0,0,341.73,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,49,0,0,341.87,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,50,0,0,342.06,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,51,0,0,342.23,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,52,0,0,342.41,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,53,0,0,342.61,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,54,0,0,342.78,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,55,0,0,343.12,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,56,0,0,343.37,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,57,0,0,344.91,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,58,0,0,345.2,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,59,0,0,345.33,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,60,0,0,345.66,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,61,0,0,346.26,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,62,0,0,346.67,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,63,0,0,349.13,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,64,0,0,349.24,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,65,0,0,349.56,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,66,0,0,350.01,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,67,0,0,350.44,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,68,0,0,350.74,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,69,0,0,351.04,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,70,0,0,351.26,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,71,0,0,352.71,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,72,0,0,352.92,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,73,0,0,353.13,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,74,0,0,353.92,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,75,0,0,354.06,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,76,0,0,354.21,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,77,0,0,354.3,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,78,0,0,354.81,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,79,0,0,354.93,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,80,0,0,355.19,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,81,0,0,355.35,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,82,0,0,355.77,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,83,0,0,357.2,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,84,0,0,357.28,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,85,0,0,357.42,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,86,0,0,358.07,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,87,0,0,358.42,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,88,0,0,358.67,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,89,0,0,358.79,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,90,0,0,359.06,0.0,0,0,0,110
12/27/17,BA1657,25,1,2,1,0,0,91,0,0,360.65,0.0,0,0,0,110
